user_id,snapshot_date,days_since_last_purchase,purchases_last_30d,avg_order_value,category,remaining_budget_pct,coupon_offered,order_placed,order_profit
4294,2025-05-27,11,3,85.8,beauty,0.63,10,0,0.0
5591,2025-05-09,3,6,51.43,electronics,0.02,5,0,0.0
8672,2025-05-06,3,1,71.47,fashion,0.15,5,0,0.0
2119,2025-05-07,5,3,65.33,grocery,0.23,none,0,0.0
444,2025-05-30,2,4,83.76,electronics,0.87,5,0,0.0
2924,2025-06-14,9,0,68.55,sports,0.3,10,0,0.0
2013,2025-05-21,3,2,64.77,sports,0.05,5,0,0.0
4563,2025-06-01,26,6,33.89,electronics,0.7,20,0,0.0
7065,2025-05-08,2,2,65.62,sports,0.46,none,0,0.0
3644,2025-06-10,2,3,51.12,home,0.88,5,0,0.0
3423,2025-05-06,1,2,19.32,grocery,0.27,none,0,0.0
3888,2025-05-09,10,5,52.54,fashion,0.84,10,1,16.68
9776,2025-04-06,9,1,42.1,home,0.63,20,0,0.0
3971,2025-04-24,0,2,65.01,beauty,0.95,5,0,0.0
7166,2025-06-07,8,2,50.29,fashion,0.47,10,1,20.61
170,2025-04-08,10,3,63.43,fashion,0.07,none,0,0.0
1112,2025-04-21,0,1,67.96,sports,0.66,5,0,0.0
3674,2025-06-10,1,3,90.98,grocery,0.4,none,0,0.0
5331,2025-06-19,1,3,49.01,fashion,0.77,5,0,0.0
3936,2025-05-08,11,4,75.57,beauty,0.82,5,0,0.0
2678,2025-05-08,13,2,54.79,beauty,0.81,none,0,0.0
5928,2025-05-17,1,6,10.0,fashion,0.28,none,0,0.0
2601,2025-06-10,3,2,80.0,beauty,0.47,20,0,0.0
4810,2025-05-13,10,3,95.59,grocery,0.54,none,0,0.0
1108,2025-04-16,2,1,51.49,electronics,0.26,none,0,0.0
1726,2025-05-10,10,4,48.22,home,0.79,20,0,0.0
9062,2025-04-24,0,2,55.31,electronics,0.1,none,0,0.0
5880,2025-06-02,1,4,21.07,home,0.84,20,0,0.0
3061,2025-04-13,2,4,37.37,electronics,0.13,5,0,0.0
351,2025-05-26,1,5,64.92,beauty,0.4,5,0,0.0
7801,2025-04-12,2,4,83.13,electronics,0.94,20,0,0.0
3333,2025-06-28,0,6,35.58,home,0.95,10,1,4.72
4558,2025-05-29,16,1,36.87,electronics,0.68,5,1,23.07
6202,2025-04-13,22,3,83.69,beauty,0.31,none,1,25.29
747,2025-06-27,0,3,51.79,sports,0.93,none,1,11.83
6240,2025-05-23,1,5,62.02,beauty,0.08,5,1,17.67
9977,2025-05-26,3,1,79.4,grocery,0.71,5,0,0.0
1805,2025-04-06,26,3,102.69,electronics,0.75,10,0,0.0
9364,2025-04-18,25,3,78.37,beauty,0.96,5,0,0.0
3392,2025-06-13,13,2,27.74,sports,0.06,none,1,3.33
80,2025-05-13,1,3,60.97,electronics,0.01,none,1,22.55
4577,2025-05-27,26,2,69.67,electronics,0.18,none,0,0.0
2025,2025-06-29,4,5,81.34,beauty,0.59,10,1,26.75
4115,2025-05-09,16,1,62.3,beauty,0.06,5,0,0.0
1707,2025-05-05,2,4,64.76,beauty,0.89,20,0,0.0
6855,2025-06-13,12,2,36.25,sports,0.84,10,0,0.0
3649,2025-04-07,4,1,79.36,electronics,0.32,5,0,0.0
7402,2025-05-12,26,1,71.53,home,0.97,10,0,0.0
2104,2025-06-17,8,6,74.65,fashion,0.93,5,0,0.0
409,2025-04-21,6,5,63.72,home,0.51,5,1,10.49
3251,2025-04-28,0,3,23.82,grocery,0.07,none,0,0.0
7453,2025-05-13,9,1,69.84,electronics,0.17,5,0,0.0
9833,2025-04-07,7,2,63.83,fashion,0.67,5,0,0.0
8786,2025-04-07,15,1,37.39,electronics,0.91,none,0,0.0
84,2025-04-23,9,6,66.35,fashion,0.06,none,0,0.0
9140,2025-06-21,2,4,57.78,home,0.55,20,0,0.0
3990,2025-04-21,4,2,61.55,home,0.1,none,0,0.0
560,2025-06-06,1,5,107.62,beauty,0.89,10,1,38.75
2381,2025-05-09,2,0,36.86,fashion,0.08,none,0,0.0
8838,2025-06-09,2,3,40.82,electronics,0.85,10,0,0.0
5999,2025-05-01,14,4,45.11,sports,0.69,10,0,0.0
1638,2025-06-19,19,2,34.96,electronics,0.8,10,0,0.0
7983,2025-05-04,3,4,74.66,beauty,0.48,10,1,22.9
3384,2025-06-12,4,0,56.51,beauty,0.67,5,0,0.0
1195,2025-06-15,8,2,15.17,home,0.17,none,1,0.0
3817,2025-05-10,16,2,36.75,home,0.45,5,0,0.0
7672,2025-05-31,8,3,74.77,grocery,0.09,none,1,26.71
2990,2025-04-11,14,2,55.19,electronics,0.86,5,1,9.53
1608,2025-05-16,4,4,88.51,beauty,0.98,5,0,0.0
2948,2025-05-04,5,4,59.48,electronics,0.13,none,0,0.0
7952,2025-06-26,37,2,73.11,beauty,0.95,20,0,0.0
1695,2025-06-25,1,5,41.11,home,0.27,5,0,0.0
4615,2025-06-11,6,4,23.5,grocery,0.51,10,0,0.0
6591,2025-06-26,0,4,41.49,sports,0.09,5,0,0.0
626,2025-06-28,3,2,69.53,fashion,0.85,20,0,0.0
5805,2025-06-09,11,0,75.66,fashion,0.89,20,1,27.41
7816,2025-05-25,7,3,61.43,beauty,0.42,5,0,0.0
6136,2025-04-19,17,3,64.8,fashion,0.13,none,0,0.0
1851,2025-06-14,12,9,38.22,grocery,0.27,20,1,15.3
5214,2025-04-18,8,3,38.65,sports,0.63,5,0,0.0
9025,2025-04-17,0,3,80.9,fashion,0.64,5,0,0.0
2209,2025-06-20,14,4,59.19,fashion,0.1,5,0,0.0
1608,2025-04-11,13,2,81.92,fashion,0.79,20,0,0.0
5864,2025-04-13,11,3,78.68,fashion,0.48,5,0,0.0
4179,2025-05-17,14,2,67.7,fashion,0.39,5,0,0.0
6538,2025-05-24,21,3,54.77,grocery,0.73,none,0,0.0
6036,2025-04-05,16,1,67.29,beauty,0.9,10,1,20.21
520,2025-05-05,0,2,71.55,beauty,0.28,5,0,0.0
7252,2025-04-21,11,5,52.47,grocery,0.21,20,1,14.86
9878,2025-04-28,1,6,32.48,sports,0.16,none,0,0.0
1383,2025-04-17,5,1,33.97,electronics,0.74,20,0,0.0
5798,2025-06-01,0,3,58.66,fashion,0.42,none,0,0.0
3739,2025-05-14,1,1,56.8,home,0.76,5,0,0.0
6384,2025-06-27,3,3,86.91,fashion,0.03,none,1,26.12
5899,2025-04-01,4,1,55.37,beauty,0.03,none,1,11.68
5697,2025-06-10,11,2,43.12,electronics,0.13,none,0,0.0
1395,2025-06-22,0,1,28.06,home,0.04,none,0,0.0
6908,2025-05-15,1,4,76.29,electronics,0.87,5,1,24.94
6720,2025-06-03,5,2,95.56,sports,0.12,none,0,0.0
6569,2025-05-11,7,5,51.97,beauty,0.12,none,0,0.0
1922,2025-05-25,2,3,58.02,grocery,0.4,5,0,0.0
7992,2025-06-22,5,1,52.53,beauty,0.87,10,0,0.0
2150,2025-05-19,9,4,32.54,home,0.82,5,1,12.58
1616,2025-05-23,2,2,47.39,fashion,0.78,10,0,0.0
3280,2025-06-29,1,1,50.52,fashion,0.22,10,0,0.0
1638,2025-05-16,3,3,65.99,grocery,0.72,5,0,0.0
3339,2025-04-16,6,2,48.33,sports,0.86,10,0,0.0
2196,2025-06-02,3,3,10.0,grocery,0.13,none,1,7.48
795,2025-06-03,2,8,54.93,fashion,0.52,5,0,0.0
9635,2025-04-22,1,6,75.8,grocery,0.7,10,0,0.0
6780,2025-06-06,19,4,64.3,home,0.52,10,1,22.3
3571,2025-04-06,12,2,52.85,fashion,0.55,10,1,21.62
3817,2025-04-30,5,2,71.51,fashion,0.31,5,0,0.0
3162,2025-06-17,16,2,62.96,fashion,0.57,20,0,0.0
7490,2025-05-27,25,2,30.46,sports,0.51,5,0,0.0
2294,2025-05-26,5,7,24.08,home,0.17,none,0,0.0
909,2025-05-27,4,2,39.54,fashion,0.52,20,0,0.0
4815,2025-04-16,2,2,95.78,electronics,0.95,none,1,28.4
2222,2025-06-27,8,1,43.8,beauty,0.23,none,0,0.0
9054,2025-04-28,7,5,58.82,home,0.65,20,0,0.0
3585,2025-06-11,23,2,82.8,electronics,0.49,10,0,0.0
6742,2025-06-30,0,3,83.54,home,0.05,none,0,0.0
3954,2025-04-22,21,3,36.12,beauty,0.34,none,0,0.0
1878,2025-05-28,3,2,62.0,sports,0.77,10,1,20.48
3177,2025-04-04,0,2,76.01,grocery,0.75,10,1,30.86
8374,2025-05-28,2,1,89.09,beauty,0.61,10,0,0.0
792,2025-05-11,1,2,65.47,fashion,0.52,20,0,0.0
9456,2025-04-07,31,3,74.53,fashion,0.31,5,1,31.3
213,2025-06-01,28,1,65.92,home,0.33,none,0,0.0
7131,2025-06-28,24,2,46.81,sports,0.38,20,0,0.0
6909,2025-04-08,2,5,90.35,electronics,0.13,none,1,25.26
5937,2025-06-21,5,3,41.81,electronics,0.11,none,0,0.0
672,2025-06-16,21,1,14.43,electronics,0.68,20,0,0.0
6718,2025-05-20,0,4,55.9,electronics,0.33,5,0,0.0
694,2025-06-22,40,2,39.84,home,0.8,5,0,0.0
7360,2025-04-29,14,1,79.1,home,0.61,10,0,0.0
7757,2025-06-05,23,3,80.83,electronics,0.23,10,0,0.0
8595,2025-06-03,2,6,54.26,grocery,0.51,5,0,0.0
3885,2025-05-23,11,1,103.31,electronics,0.27,5,0,0.0
6587,2025-06-15,1,4,77.87,home,0.71,20,1,33.67
1850,2025-06-19,8,4,49.38,home,0.47,10,0,0.0
5315,2025-06-11,0,4,59.02,electronics,0.78,5,0,0.0
7206,2025-05-24,3,6,53.11,home,0.59,5,0,0.0
1825,2025-06-28,8,3,47.92,electronics,0.11,5,0,0.0
8313,2025-05-21,14,1,41.87,grocery,0.02,none,0,0.0
3743,2025-05-28,8,0,28.58,beauty,0.79,10,0,0.0
9254,2025-04-18,0,3,47.61,grocery,0.69,10,0,0.0
846,2025-04-30,1,1,54.03,sports,0.79,none,0,0.0
2240,2025-06-22,1,2,86.96,electronics,0.46,5,0,0.0
7286,2025-05-16,9,2,46.77,beauty,0.74,5,0,0.0
1949,2025-05-17,4,2,33.06,fashion,0.12,none,0,0.0
9923,2025-06-14,4,2,78.22,fashion,0.96,none,0,0.0
9408,2025-04-30,17,0,46.72,sports,0.62,10,0,0.0
960,2025-04-25,14,2,61.26,sports,0.59,20,0,0.0
8457,2025-04-01,3,6,52.13,electronics,0.67,20,0,0.0
4402,2025-04-22,2,2,84.77,grocery,0.97,10,0,0.0
8418,2025-05-17,15,2,53.85,home,0.08,none,0,0.0
7001,2025-06-05,8,3,77.38,grocery,0.91,20,0,0.0
3131,2025-04-30,7,4,42.98,beauty,0.14,5,1,10.88
300,2025-05-11,4,5,85.06,fashion,0.63,10,1,26.46
3171,2025-04-21,18,6,24.42,fashion,0.83,20,1,11.36
4396,2025-06-14,7,4,49.05,grocery,0.78,10,0,0.0
5349,2025-05-18,1,5,58.03,beauty,0.37,none,0,0.0
7948,2025-04-14,0,1,62.11,fashion,0.08,none,0,0.0
8169,2025-05-26,8,4,47.91,fashion,0.99,none,0,0.0
2933,2025-05-01,8,4,83.61,beauty,0.21,none,0,0.0
1944,2025-06-18,12,0,10.0,home,0.07,none,0,0.0
6598,2025-04-25,1,2,65.6,grocery,0.65,5,0,0.0
7429,2025-06-18,14,4,70.88,electronics,0.86,20,1,17.19
6074,2025-06-03,11,2,86.86,grocery,0.12,none,1,24.05
6168,2025-04-13,35,3,44.14,grocery,0.14,none,0,0.0
7001,2025-06-09,23,2,124.47,home,0.21,10,1,38.61
4090,2025-06-05,7,2,35.83,beauty,0.04,none,0,0.0
2402,2025-05-12,24,2,58.22,electronics,0.55,10,0,0.0
7895,2025-04-15,0,3,54.63,sports,0.59,10,0,0.0
1684,2025-05-14,6,1,37.31,sports,0.92,5,0,0.0
572,2025-05-26,0,4,42.22,sports,0.85,5,0,0.0
170,2025-04-13,2,1,35.25,home,0.49,5,0,0.0
3951,2025-05-02,5,3,82.47,beauty,0.4,10,0,0.0
4804,2025-06-03,25,1,62.32,beauty,0.68,none,0,0.0
5423,2025-05-21,13,1,46.78,grocery,0.69,10,0,0.0
1869,2025-06-30,8,3,22.55,sports,0.05,none,0,0.0
4272,2025-04-20,1,3,42.57,beauty,0.54,5,0,0.0
6513,2025-06-10,3,0,56.15,beauty,0.04,none,0,0.0
2902,2025-05-09,10,2,33.67,sports,0.28,none,0,0.0
5492,2025-04-21,21,2,69.87,electronics,0.55,20,1,20.99
2745,2025-06-26,4,1,74.24,home,0.34,none,0,0.0
8338,2025-05-27,6,5,98.14,electronics,0.25,10,0,0.0
4436,2025-05-19,8,3,67.56,electronics,0.71,none,0,0.0
8020,2025-04-27,8,4,74.97,electronics,0.35,20,0,0.0
3381,2025-06-20,2,4,37.91,sports,0.74,10,1,4.97
3613,2025-04-03,0,3,54.71,sports,0.28,5,0,0.0
7582,2025-04-11,5,2,73.06,home,0.65,5,0,0.0
2963,2025-04-17,10,4,10.0,beauty,0.22,none,0,0.0
7192,2025-05-30,4,4,65.23,home,0.2,none,1,22.03
822,2025-04-10,9,4,51.27,fashion,0.02,none,0,0.0
8416,2025-06-12,15,0,46.22,fashion,0.33,5,0,0.0
7564,2025-04-18,10,4,70.92,fashion,0.6,5,1,13.27
5626,2025-06-01,15,2,70.03,fashion,0.87,10,0,0.0
4963,2025-06-12,6,1,71.17,fashion,0.74,20,0,0.0
3734,2025-06-19,0,2,91.69,home,0.68,5,1,31.21
3363,2025-04-27,6,1,48.13,home,0.26,10,0,0.0
3104,2025-04-07,9,7,68.89,beauty,0.54,none,0,0.0
7036,2025-06-08,2,4,26.44,grocery,0.79,none,0,0.0
2019,2025-05-11,19,2,82.57,beauty,0.71,none,0,0.0
2742,2025-06-26,2,1,79.16,sports,0.35,5,0,0.0
3901,2025-04-18,2,3,51.95,beauty,0.92,none,0,0.0
4781,2025-05-23,6,3,75.57,sports,0.28,none,0,0.0
2681,2025-04-11,9,4,88.7,home,0.0,none,0,0.0
4360,2025-05-15,1,2,74.46,home,0.69,20,0,0.0
8069,2025-04-01,9,7,54.14,fashion,0.54,20,0,0.0
2703,2025-06-08,7,0,61.16,electronics,0.83,10,0,0.0
1735,2025-05-26,16,3,75.05,sports,0.92,none,0,0.0
7905,2025-04-09,2,5,56.71,grocery,0.62,20,0,0.0
2701,2025-05-16,12,8,23.12,electronics,0.96,20,0,0.0
7074,2025-05-09,1,2,22.8,beauty,0.38,10,0,0.0
9524,2025-06-01,42,2,73.89,fashion,0.45,none,0,0.0
5196,2025-05-16,0,3,26.95,electronics,0.83,none,0,0.0
5464,2025-05-12,9,2,86.63,sports,0.44,5,0,0.0
6913,2025-06-15,5,5,62.97,beauty,0.89,10,0,0.0
1254,2025-05-18,10,2,43.55,home,0.36,5,0,0.0
894,2025-06-14,14,3,64.65,electronics,0.07,none,0,0.0
1818,2025-06-20,5,2,57.24,grocery,0.58,5,0,0.0
4299,2025-06-17,13,2,27.16,grocery,0.72,10,0,0.0
8399,2025-06-26,23,3,73.95,electronics,0.82,5,0,0.0
6002,2025-06-03,2,5,95.96,sports,0.62,10,0,0.0
8593,2025-05-22,14,1,48.63,electronics,0.93,none,1,16.44
3939,2025-05-19,1,2,27.05,fashion,0.18,5,0,0.0
8062,2025-04-19,3,4,53.07,home,0.2,5,0,0.0
7142,2025-06-15,10,4,64.73,grocery,0.02,none,0,0.0
1006,2025-06-03,0,4,43.36,fashion,0.08,none,0,0.0
5223,2025-06-19,7,5,49.34,electronics,0.55,5,0,0.0
6341,2025-06-03,16,3,51.33,grocery,0.55,none,0,0.0
3829,2025-05-14,10,2,82.29,beauty,0.04,none,0,0.0
7710,2025-04-27,7,2,74.6,grocery,0.77,20,1,19.63
4154,2025-06-29,19,4,37.1,beauty,0.14,5,1,6.51
7098,2025-06-06,6,1,59.04,fashion,0.31,5,0,0.0
7163,2025-06-19,10,0,68.74,home,0.89,none,0,0.0
2207,2025-05-24,11,5,60.79,fashion,0.73,10,0,0.0
659,2025-05-17,3,1,26.8,beauty,0.34,5,0,0.0
8777,2025-04-04,8,3,12.54,fashion,0.77,10,0,0.0
8382,2025-04-07,7,1,46.2,grocery,0.29,20,0,0.0
9534,2025-06-04,2,3,90.87,fashion,0.9,20,0,0.0
574,2025-04-21,6,0,63.98,sports,0.61,10,0,0.0
6989,2025-04-08,16,4,63.6,fashion,0.79,10,0,0.0
1327,2025-06-10,1,5,50.87,electronics,0.03,none,0,0.0
4844,2025-05-27,10,3,10.0,electronics,0.22,10,0,0.0
8103,2025-04-11,17,2,40.95,home,0.87,20,0,0.0
2537,2025-05-16,3,1,53.54,grocery,0.11,none,0,0.0
3745,2025-05-13,1,1,67.36,sports,0.16,none,0,0.0
4912,2025-04-01,2,1,94.75,fashion,0.97,5,0,0.0
4595,2025-05-26,7,2,74.32,fashion,0.03,none,0,0.0
202,2025-05-07,3,2,105.0,electronics,0.3,10,0,0.0
3728,2025-06-19,7,2,64.15,grocery,0.87,none,0,0.0
8453,2025-04-11,19,2,52.67,electronics,0.86,10,0,0.0
931,2025-06-17,16,3,101.02,home,0.62,20,1,27.32
3482,2025-04-01,1,4,27.78,sports,0.81,10,0,0.0
6086,2025-06-09,1,6,64.2,electronics,0.4,none,0,0.0
3836,2025-06-11,7,4,101.17,fashion,0.85,10,0,0.0
6891,2025-05-08,6,3,61.16,beauty,0.68,10,0,0.0
2674,2025-04-26,2,3,74.04,beauty,0.67,10,0,0.0
1900,2025-04-13,15,0,72.61,home,0.32,none,0,0.0
9233,2025-05-01,4,0,53.03,grocery,0.27,10,0,0.0
7522,2025-05-31,0,6,68.22,home,0.81,none,0,0.0
2993,2025-06-05,1,1,36.33,sports,0.86,20,0,0.0
999,2025-04-17,32,1,52.88,sports,0.52,10,1,11.73
4393,2025-04-02,10,6,73.51,home,0.7,none,1,17.69
7749,2025-05-22,4,2,54.5,grocery,0.22,5,0,0.0
6130,2025-05-23,0,4,75.53,beauty,0.07,none,0,0.0
7014,2025-06-29,4,4,70.21,sports,0.1,10,0,0.0
5259,2025-06-09,1,5,58.27,home,0.31,5,0,0.0
9122,2025-05-21,8,1,29.32,grocery,0.61,20,0,0.0
1198,2025-05-24,32,1,21.13,electronics,0.31,20,0,0.0
8135,2025-05-29,15,3,68.67,fashion,0.53,5,0,0.0
9668,2025-05-12,32,1,68.93,home,0.57,none,0,0.0
8445,2025-06-01,14,4,62.97,fashion,0.67,5,1,22.88
2804,2025-04-18,2,3,43.36,home,0.62,5,0,0.0
9578,2025-06-15,8,5,46.12,sports,0.52,10,0,0.0
9644,2025-06-18,27,1,53.19,grocery,0.87,20,0,0.0
8444,2025-05-10,0,2,46.66,sports,0.38,10,0,0.0
3179,2025-05-12,5,2,51.97,grocery,0.96,none,0,0.0
7965,2025-05-16,5,6,50.98,beauty,0.34,10,0,0.0
8572,2025-06-14,4,7,57.22,grocery,0.9,10,0,0.0
1962,2025-04-17,4,7,20.98,home,0.81,10,0,0.0
2589,2025-05-02,2,4,69.55,grocery,0.49,none,0,0.0
7551,2025-05-26,2,2,80.62,sports,0.18,none,0,0.0
8096,2025-06-03,9,2,49.32,home,0.21,20,0,0.0
6328,2025-04-27,50,0,67.9,grocery,0.71,10,0,0.0
5413,2025-04-11,10,4,63.49,beauty,0.03,10,0,0.0
9616,2025-05-17,19,4,76.24,home,0.8,10,0,0.0
3406,2025-05-29,1,3,34.66,fashion,0.33,20,0,0.0
7201,2025-06-09,10,3,20.75,sports,0.12,none,0,0.0
9545,2025-04-01,2,1,36.95,grocery,0.78,20,0,0.0
2596,2025-04-02,10,1,84.8,sports,0.99,none,0,0.0
716,2025-05-06,5,0,70.35,electronics,0.28,none,0,0.0
1642,2025-05-22,1,4,42.76,home,0.79,10,0,0.0
6670,2025-04-01,17,1,54.41,home,0.53,10,0,0.0
2814,2025-04-16,0,5,36.21,electronics,0.73,10,0,0.0
7138,2025-05-09,4,0,43.3,electronics,0.47,20,0,0.0
4802,2025-04-26,8,4,57.67,electronics,0.52,10,0,0.0
8607,2025-06-04,0,3,50.44,beauty,0.29,none,1,17.18
6526,2025-04-04,2,4,54.58,sports,0.74,none,1,15.97
5918,2025-06-20,0,4,67.37,beauty,0.12,none,0,0.0
2151,2025-04-16,25,4,99.95,sports,0.07,none,0,0.0
3254,2025-05-11,18,4,46.67,home,0.57,5,1,15.33
2329,2025-06-29,5,1,91.74,grocery,0.87,none,0,0.0
617,2025-05-31,19,1,68.64,electronics,0.76,none,0,0.0
3019,2025-06-30,13,3,74.82,sports,0.5,5,0,0.0
9497,2025-04-02,7,4,69.65,home,0.01,10,1,20.36
8073,2025-06-05,3,4,46.22,sports,0.15,none,0,0.0
2357,2025-04-07,3,2,50.83,sports,0.85,5,0,0.0
3655,2025-05-26,3,1,68.2,sports,0.61,20,0,0.0
7241,2025-04-30,9,5,82.4,home,0.24,none,0,0.0
784,2025-06-10,4,2,70.42,sports,0.56,5,0,0.0
7209,2025-04-12,13,4,65.97,beauty,0.61,5,0,0.0
5451,2025-06-21,3,5,67.63,electronics,0.44,20,0,0.0
7121,2025-05-14,0,1,33.07,beauty,0.95,10,0,0.0
60,2025-05-18,17,5,64.74,electronics,0.36,none,0,0.0
9346,2025-05-22,1,2,80.63,beauty,0.71,none,1,21.32
6738,2025-04-04,10,4,41.32,fashion,0.17,5,0,0.0
1718,2025-04-29,6,0,83.92,sports,0.05,10,0,0.0
8421,2025-06-04,3,1,68.47,sports,0.55,10,0,0.0
294,2025-06-27,2,1,21.73,electronics,0.25,10,0,0.0
1664,2025-06-29,6,1,59.65,sports,0.26,5,0,0.0
7905,2025-05-19,17,1,39.78,grocery,0.14,none,0,0.0
8446,2025-04-24,12,5,94.63,beauty,0.25,5,0,0.0
978,2025-05-14,7,2,44.11,fashion,0.21,none,0,0.0
6791,2025-05-13,13,3,77.92,grocery,0.6,none,0,0.0
8088,2025-05-07,25,0,82.82,beauty,0.14,none,0,0.0
986,2025-05-03,12,1,36.93,grocery,0.7,20,0,0.0
748,2025-06-19,14,2,40.15,electronics,0.68,10,0,0.0
2279,2025-05-06,7,2,73.32,home,0.4,10,0,0.0
2213,2025-04-03,0,3,47.55,grocery,0.34,10,0,0.0
2274,2025-06-05,22,1,64.71,sports,0.9,10,0,0.0
7931,2025-05-31,2,5,75.34,home,0.13,none,0,0.0
2058,2025-05-05,44,2,50.42,fashion,0.12,none,0,0.0
5312,2025-05-28,0,0,86.76,fashion,0.18,none,0,0.0
3346,2025-06-25,1,8,68.81,fashion,0.93,10,0,0.0
3198,2025-06-24,26,3,54.76,sports,0.41,none,0,0.0
9077,2025-06-11,4,3,89.55,fashion,0.35,none,0,0.0
3191,2025-05-24,9,1,58.51,sports,0.45,5,0,0.0
2242,2025-04-03,5,3,50.89,grocery,0.8,5,0,0.0
2278,2025-05-17,4,2,58.39,sports,0.18,none,0,0.0
9268,2025-06-14,21,3,91.13,electronics,0.41,10,1,24.87
8357,2025-06-16,14,1,67.87,fashion,0.85,20,0,0.0
5497,2025-06-10,22,2,61.18,beauty,0.37,10,0,0.0
5504,2025-06-29,8,3,77.79,grocery,0.38,20,0,0.0
5171,2025-05-18,6,0,59.91,sports,0.67,none,0,0.0
5867,2025-04-10,0,2,92.1,fashion,0.31,none,1,18.55
6738,2025-05-16,2,1,53.48,grocery,0.7,20,0,0.0
591,2025-04-30,21,3,63.44,grocery,0.53,10,0,0.0
8057,2025-06-16,12,3,57.08,home,0.02,none,0,0.0
7555,2025-06-10,27,1,73.07,sports,0.73,5,0,0.0
9577,2025-05-09,6,2,29.14,electronics,0.48,none,0,0.0
4278,2025-05-06,18,1,52.72,beauty,0.55,5,1,22.31
27,2025-04-15,10,3,62.74,grocery,0.59,5,0,0.0
3728,2025-04-04,2,3,26.03,home,0.61,5,1,5.28
3982,2025-04-29,11,3,62.57,grocery,0.92,none,0,0.0
6114,2025-04-22,2,4,80.36,fashion,0.82,none,0,0.0
1791,2025-04-25,26,6,62.81,electronics,0.36,none,0,0.0
791,2025-06-30,14,3,97.84,electronics,0.4,5,0,0.0
1518,2025-06-01,16,0,74.55,grocery,0.52,10,1,26.14
6844,2025-05-21,45,0,38.15,sports,0.46,none,0,0.0
1471,2025-04-17,27,3,55.58,grocery,0.78,10,0,0.0
6344,2025-06-16,7,3,70.21,sports,0.02,none,0,0.0
7098,2025-05-29,0,2,59.61,beauty,0.17,none,0,0.0
5687,2025-05-17,11,3,58.25,fashion,0.77,5,0,0.0
512,2025-05-13,10,2,75.54,sports,0.02,none,0,0.0
1141,2025-05-21,13,5,72.73,electronics,0.82,5,0,0.0
8368,2025-06-16,4,4,22.17,beauty,0.81,20,1,2.67
6215,2025-06-05,5,4,77.11,sports,0.66,10,0,0.0
7526,2025-05-15,38,3,77.76,fashion,0.53,none,0,0.0
9406,2025-05-31,4,2,45.09,beauty,0.46,10,0,0.0
4093,2025-06-24,7,0,61.27,electronics,0.96,5,0,0.0
8973,2025-04-30,1,1,54.55,electronics,0.75,none,0,0.0
4255,2025-06-21,5,2,73.49,fashion,0.06,5,0,0.0
9043,2025-05-26,12,1,88.64,grocery,0.79,20,0,0.0
6784,2025-04-17,0,2,71.61,electronics,0.89,10,0,0.0
2228,2025-06-27,0,2,76.38,electronics,0.59,none,0,0.0
108,2025-06-02,14,4,79.59,fashion,0.59,20,0,0.0
9155,2025-05-06,15,4,29.09,sports,0.93,20,0,0.0
3872,2025-04-20,4,1,46.42,home,0.0,none,0,0.0
8626,2025-06-23,18,1,31.92,fashion,0.1,none,0,0.0
1802,2025-06-14,5,4,75.03,fashion,0.07,none,0,0.0
4590,2025-04-05,58,1,49.15,grocery,0.21,none,0,0.0
1808,2025-05-28,1,4,51.25,fashion,0.11,none,1,15.12
1193,2025-04-11,2,3,79.69,home,0.33,none,0,0.0
5506,2025-04-27,31,2,78.6,fashion,0.85,5,0,0.0
4422,2025-05-22,2,3,56.98,beauty,0.32,5,0,0.0
2460,2025-04-23,8,4,65.59,fashion,0.21,5,1,20.91
3362,2025-05-17,2,5,45.58,fashion,0.13,none,0,0.0
3752,2025-05-10,11,1,70.85,grocery,0.68,5,0,0.0
2214,2025-05-23,1,2,69.91,fashion,0.16,none,0,0.0
7174,2025-06-12,6,2,59.24,fashion,0.88,5,0,0.0
2957,2025-04-15,29,2,54.46,home,0.05,none,0,0.0
6207,2025-06-12,60,2,56.22,sports,0.33,none,0,0.0
7379,2025-04-21,0,5,21.1,grocery,0.61,5,0,0.0
3301,2025-04-04,1,3,23.43,grocery,0.71,none,0,0.0
647,2025-05-11,1,1,60.22,home,0.53,20,0,0.0
497,2025-04-28,2,2,76.53,home,0.05,none,0,0.0
5874,2025-04-17,0,2,51.34,electronics,0.77,10,1,17.81
267,2025-05-09,13,3,26.87,electronics,0.03,none,0,0.0
1237,2025-06-19,7,1,68.54,electronics,0.54,5,0,0.0
4876,2025-05-24,2,3,95.68,home,0.31,5,0,0.0
2856,2025-06-06,6,3,76.53,sports,0.51,20,1,29.2
4216,2025-04-14,1,3,85.45,grocery,0.31,none,0,0.0
7010,2025-04-07,9,2,50.87,grocery,0.26,20,0,0.0
7965,2025-05-01,0,3,64.31,electronics,0.67,10,0,0.0
3854,2025-06-10,14,3,70.3,fashion,0.67,5,0,0.0
821,2025-06-20,1,4,54.97,fashion,0.46,10,0,0.0
1976,2025-04-10,2,4,55.66,fashion,0.11,5,0,0.0
8500,2025-05-14,3,4,32.45,sports,0.1,none,0,0.0
135,2025-05-07,18,3,49.01,home,0.82,5,0,0.0
2126,2025-06-07,4,3,55.22,electronics,0.62,5,0,0.0
9679,2025-04-19,0,2,57.06,electronics,0.76,none,0,0.0
3508,2025-05-15,1,3,84.46,fashion,0.15,none,0,0.0
335,2025-06-17,36,2,29.13,grocery,0.57,5,1,10.92
